TF Hub	Modulator	Target	Score	P-Value
1973_s_at	41484_r_at	41250_at	-0.235722	0.0140122
1973_s_at	41484_r_at	32518_at	-0.210068	0.0464395
1973_s_at	41484_r_at	33135_at	-0.206234	0.0247123
1973_s_at	41484_r_at	1521_at	-0.246564	0.00716733
1973_s_at	41484_r_at	1468_at	-0.232045	0.0174383
1973_s_at	41484_r_at	1470_at	-0.292712	0.000272826
1973_s_at	41484_r_at	39812_at	-0.257474	0.00351533
1973_s_at	41484_r_at	35615_at	-0.229989	0.0196686
1973_s_at	41504_s_at	31502_at	-0.22369	0.000936473
1973_s_at	41504_s_at	34422_r_at	-0.149149	0.0347743
1973_s_at	41504_s_at	34451_at	-0.213647	0.0165206
1973_s_at	41504_s_at	36303_f_at	-0.16265	0.00760785
1973_s_at	41504_s_at	38956_at	-0.183842	0.0290541
1973_s_at	41504_s_at	39663_at	-0.189765	0.00115701
1973_s_at	41504_s_at	32029_at	-0.181101	0.014318
1973_s_at	41504_s_at	32048_at	-0.186794	0.0099597
1973_s_at	41504_s_at	32120_at	-0.223955	0.00784767
1973_s_at	41504_s_at	33325_at	-0.183326	0.0169922
1973_s_at	41504_s_at	33779_at	-0.146988	0.0406994
1973_s_at	41504_s_at	34715_at	-0.240589	0.00473886
1973_s_at	41504_s_at	35725_at	-0.149329	0.0343171
1973_s_at	41504_s_at	36863_at	-0.172145	0.0315934
1973_s_at	41504_s_at	36913_at	-0.199572	0.00796483
1973_s_at	41504_s_at	37649_at	-0.210779	0.0259272
1973_s_at	41504_s_at	39438_at	-0.231652	0.00590072
1973_s_at	41504_s_at	40453_s_at	-0.204168	0.00790411
1973_s_at	41504_s_at	32849_at	-0.172078	0.00493827
1973_s_at	41504_s_at	32850_at	-0.182321	0.00229221
1973_s_at	41504_s_at	37752_at	-0.21338	0.00349129
1973_s_at	41504_s_at	38785_at	-0.177256	0.0348781
1973_s_at	41504_s_at	39127_f_at	-0.175055	0.00869276
1973_s_at	41504_s_at	39523_at	-0.154928	0.0388607
1973_s_at	41504_s_at	39846_at	-0.196401	0.000244848
1973_s_at	41504_s_at	40195_at	-0.190988	0.0152079
1973_s_at	41504_s_at	32518_at	-0.225492	0.0198281
1973_s_at	41504_s_at	1910_s_at	-0.169973	0.0393349
1973_s_at	41504_s_at	1529_at	-0.216722	0.00202744
1973_s_at	41504_s_at	1530_g_at	-0.197394	0.0123781
1973_s_at	41504_s_at	1225_g_at	-0.203123	0.0401051
1973_s_at	41504_s_at	1093_at	-0.199525	0.0351778
1973_s_at	41504_s_at	548_s_at	-0.209541	0.00195659
1973_s_at	41504_s_at	496_s_at	-0.197159	0.00955495
1973_s_at	41504_s_at	371_at	-0.212661	0.00366794
1973_s_at	41504_s_at	288_s_at	-0.173627	0.0489642
1973_s_at	41505_r_at	31502_at	-0.213789	0.00199933
1973_s_at	41505_r_at	38948_at	-0.187157	0.0237141
1973_s_at	41505_r_at	32850_at	-0.158233	0.0174545
1973_s_at	41505_r_at	37752_at	-0.173289	0.0438352
1973_s_at	41505_r_at	38844_at	-0.192864	0.0135174
1973_s_at	41505_r_at	1910_s_at	-0.171621	0.0355891
1973_s_at	41505_r_at	496_s_at	-0.177585	0.0378971
1973_s_at	41505_r_at	371_at	-0.178188	0.0330281
1973_s_at	41525_at	32378_at	0.201343	0.0320035
1973_s_at	41525_at	34451_at	0.213298	0.0168414
1973_s_at	41525_at	39663_at	0.20167	0.00036741
1973_s_at	41525_at	31850_at	0.168154	0.0142042
1973_s_at	41525_at	36885_at	0.145702	0.0326144
1973_s_at	41525_at	41126_at	0.194035	0.0120688
1973_s_at	41525_at	1784_s_at	0.174484	0.0409402
1973_s_at	41525_at	548_s_at	0.209001	0.00204503
1973_s_at	41525_at	371_at	0.185599	0.0212106
1973_s_at	41572_r_at	32048_at	0.205559	0.00283198
1973_s_at	41572_r_at	33791_at	-0.192206	0.0172826
1973_s_at	41572_r_at	1529_at	0.203766	0.00576833
1973_s_at	41572_r_at	1530_g_at	0.232178	0.00106769
1973_s_at	41632_at	36303_f_at	-0.18397	0.000941529
1973_s_at	41632_at	37421_f_at	0.168292	0.0313165
1973_s_at	41632_at	39663_at	-0.162364	0.0125758
1973_s_at	41632_at	31850_at	-0.25533	1.50614e-006
1973_s_at	41632_at	36833_at	-0.17284	0.0330296
1973_s_at	41632_at	39748_at	0.203027	0.0403197
1973_s_at	41632_at	41779_at	-0.167997	0.0143861
1973_s_at	41632_at	36573_at	-0.177079	0.0391774
1973_s_at	41632_at	36685_at	0.170367	0.0384093
1973_s_at	41632_at	37663_at	0.237968	0.000685959
1973_s_at	41632_at	38450_at	0.224064	0.00779329
1973_s_at	41632_at	38463_s_at	0.1917	0.0178461
1973_s_at	41632_at	39523_at	-0.163311	0.0211291
1973_s_at	41632_at	1909_at	-0.196515	0.0410662
1973_s_at	41632_at	1910_s_at	-0.22387	0.000923356
1973_s_at	41632_at	1847_s_at	-0.141775	0.0444502
1973_s_at	41632_at	1530_g_at	-0.212164	0.00457071
1973_s_at	41632_at	371_at	-0.190772	0.0154148
1973_s_at	41713_at	31502_at	0.205875	0.00358708
1973_s_at	41713_at	34422_r_at	0.166614	0.00889539
1973_s_at	41713_at	34451_at	0.212075	0.0180125
1973_s_at	41713_at	35397_at	0.193454	0.0125722
1973_s_at	41713_at	36276_at	0.172013	0.0347474
1973_s_at	41713_at	38603_at	0.184947	0.0271641
1973_s_at	41713_at	38956_at	0.225765	0.00172337
1973_s_at	41713_at	39225_at	0.165638	0.0366007
1973_s_at	41713_at	39663_at	0.159084	0.0163256
1973_s_at	41713_at	39670_at	0.214406	0.0158423
1973_s_at	41713_at	39677_at	0.20863	0.0168951
1973_s_at	41713_at	40690_at	0.215365	0.0134715
1973_s_at	41713_at	40691_at	0.165142	0.0497371
1973_s_at	41713_at	40713_at	0.183166	0.0260628
1973_s_at	41713_at	40729_s_at	0.23637	0.00445392
1973_s_at	41713_at	41429_at	0.211181	0.0189158
1973_s_at	41713_at	32029_at	0.192022	0.00708152
1973_s_at	41713_at	32048_at	0.167032	0.0337327
1973_s_at	41713_at	33247_at	0.2072	0.0335686
1973_s_at	41713_at	33779_at	0.224315	3.46009e-005
1973_s_at	41713_at	34715_at	0.207305	0.0333773
1973_s_at	41713_at	36088_at	0.234256	0.011821
1973_s_at	41713_at	36839_at	0.234186	0.00705843
1973_s_at	41713_at	36863_at	0.19445	0.00644413
1973_s_at	41713_at	36885_at	0.165175	0.00602801
1973_s_at	41713_at	37282_at	0.225869	0.00693711
1973_s_at	41713_at	37649_at	0.205967	0.0341901
1973_s_at	41713_at	37980_at	0.168215	0.0437154
1973_s_at	41713_at	37987_at	0.150514	0.0281243
1973_s_at	41713_at	39049_at	0.217023	0.017891
1973_s_at	41713_at	39056_at	0.24765	0.00668772
1973_s_at	41713_at	39060_at	0.249045	0.00143276
1973_s_at	41713_at	39073_at	0.243773	0.00854816
1973_s_at	41713_at	39337_at	0.196654	0.00691292
1973_s_at	41713_at	39353_at	0.281947	0.000474073
1973_s_at	41713_at	39748_at	0.200913	0.045307
1973_s_at	41713_at	39767_at	0.272176	0.000141463
1973_s_at	41713_at	39784_at	0.151046	0.027018
1973_s_at	41713_at	40129_at	0.192825	0.049485
1973_s_at	41713_at	40453_s_at	0.220395	0.00254946
1973_s_at	41713_at	40456_at	0.171439	0.048676
1973_s_at	41713_at	41183_at	0.169024	0.0299853
1973_s_at	41713_at	41779_at	0.164088	0.0196562
1973_s_at	41713_at	32181_at	0.218339	0.0112007
1973_s_at	41713_at	32229_at	0.193461	0.0425134
1973_s_at	41713_at	32230_at	0.237095	0.00496816
1973_s_at	41713_at	32254_at	0.236121	0.00530291
1973_s_at	41713_at	32850_at	0.196329	0.000619695
1973_s_at	41713_at	33346_r_at	0.202959	0.0404727
1973_s_at	41713_at	34865_at	0.236131	0.01055
1973_s_at	41713_at	36608_at	0.195878	0.00143069
1973_s_at	41713_at	36992_at	0.232973	0.0127695
1973_s_at	41713_at	36999_at	0.204902	0.0213715
1973_s_at	41713_at	37046_at	0.218766	0.00286629
1973_s_at	41713_at	37666_at	0.227842	0.0173005
1973_s_at	41713_at	37696_at	0.192341	0.00930782
1973_s_at	41713_at	37698_at	0.242019	0.00953659
1973_s_at	41713_at	37720_at	0.329484	1.24799e-005
1973_s_at	41713_at	38429_at	0.244416	0.00630203
1973_s_at	41713_at	38844_at	0.190407	0.0157698
1973_s_at	41713_at	39127_f_at	0.224058	0.000130662
1973_s_at	41713_at	39846_at	0.150706	0.0216451
1973_s_at	41713_at	40992_s_at	0.22269	0.0126295
1973_s_at	41713_at	41250_at	0.243299	0.00880542
1973_s_at	41713_at	41323_at	0.175394	0.00225678
1973_s_at	41713_at	41485_at	0.343583	3.41014e-006
1973_s_at	41713_at	41510_s_at	0.239809	0.00841435
1973_s_at	41713_at	32518_at	0.24615	0.00564336
1973_s_at	41713_at	32590_at	0.267039	0.0013918
1973_s_at	41713_at	2035_s_at	0.361028	6.26691e-007
1973_s_at	41713_at	2012_s_at	0.213284	0.0125055
1973_s_at	41713_at	1985_s_at	0.242927	0.00901233
1973_s_at	41713_at	1884_s_at	0.20067	0.00732537
1973_s_at	41713_at	1824_s_at	0.213594	0.0236249
1973_s_at	41713_at	1785_at	0.216456	0.0028217
1973_s_at	41713_at	1752_at	0.220537	0.00770131
1973_s_at	41713_at	1721_g_at	0.218674	0.0109683
1973_s_at	41713_at	1644_at	0.211745	0.0183415
1973_s_at	41713_at	1529_at	0.190385	0.0157073
1973_s_at	41713_at	1536_at	0.219321	0.0281315
1973_s_at	41713_at	1521_at	0.258659	0.00324632
1973_s_at	41713_at	1468_at	0.240738	0.0103242
1973_s_at	41713_at	1447_at	0.198647	0.00466831
1973_s_at	41713_at	1313_at	0.206958	0.0187851
1973_s_at	41713_at	1199_at	0.228315	0.0216702
1973_s_at	41713_at	1154_at	0.242493	0.00711572
1973_s_at	41713_at	1094_g_at	0.225566	0.00842317
1973_s_at	41713_at	948_s_at	0.178323	0.0234466
1973_s_at	41713_at	861_g_at	0.160487	0.0259976
1973_s_at	41713_at	831_at	0.296941	0.00019556
1973_s_at	41713_at	673_at	0.291133	0.000308482
1973_s_at	41713_at	674_g_at	0.263878	0.0017344
1973_s_at	41713_at	588_at	0.144326	0.0363986
1973_s_at	41713_at	548_s_at	0.196038	0.00570896
1973_s_at	41713_at	496_s_at	0.200407	0.00747388
1973_s_at	41713_at	288_s_at	0.219718	0.00157544
1973_s_at	41713_at	133_at	0.182355	0.00111388
1973_s_at	41713_at	41415_at	0.263772	0.00229065
1973_s_at	41713_at	35615_at	0.220202	0.0342089
1973_s_at	41713_at	38811_at	0.282289	0.000605107
1973_s_at	41747_s_at	38956_at	-0.176312	0.0454303
1973_s_at	41747_s_at	40036_at	-0.165964	0.00938465
1973_s_at	41747_s_at	39767_at	-0.202184	0.0252827
1973_s_at	41747_s_at	32181_at	-0.206734	0.0226686
1973_s_at	41747_s_at	34865_at	-0.214055	0.0375487
1973_s_at	41747_s_at	36203_at	-0.227314	0.0178413
1973_s_at	41747_s_at	36654_s_at	-0.170726	0.0055434
1973_s_at	41747_s_at	2035_s_at	-0.214021	0.0477042
1973_s_at	41747_s_at	1910_s_at	-0.168708	0.0424457
1973_s_at	41747_s_at	1824_s_at	-0.216742	0.019788
1973_s_at	41747_s_at	1782_s_at	-0.177457	0.038217
1973_s_at	41747_s_at	1470_at	-0.21971	0.0351447
1973_s_at	41747_s_at	1447_at	-0.166921	0.0444183
1973_s_at	41747_s_at	947_at	-0.230162	0.00785075
1973_s_at	41763_g_at	40325_at	0.249057	0.00217556
1973_s_at	41763_g_at	31850_at	-0.154145	0.0417413
1973_s_at	41763_g_at	36874_at	0.18368	0.0166036
1973_s_at	41763_g_at	33437_at	0.156078	0.0267645
1973_s_at	41763_g_at	2035_s_at	-0.25554	0.00399947
1973_s_at	41763_g_at	1824_s_at	-0.215841	0.0208234
1973_s_at	41763_g_at	371_at	-0.191624	0.0146142
1973_s_at	41808_at	34066_at	0.174818	0.0453684
1973_s_at	466_at	36303_f_at	0.146994	0.0293878
1973_s_at	466_at	36874_at	0.17371	0.0313048
1973_s_at	466_at	37955_at	0.174833	0.0453261
1973_s_at	466_at	32261_at	0.262959	3.45322e-005
1973_s_at	466_at	32789_at	0.174755	0.0039941
1973_s_at	466_at	34829_at	0.238323	0.00457416
1973_s_at	466_at	35316_at	0.166433	0.0165162
1973_s_at	466_at	37698_at	0.258705	0.00323627
1973_s_at	466_at	35323_at	0.213193	0.0498263
1973_s_at	466_at	38811_at	0.215653	0.0437527
1973_s_at	473_g_at	31463_s_at	-0.259791	3.70784e-005
1973_s_at	473_g_at	39337_at	-0.175109	0.0287001
1973_s_at	473_g_at	32230_at	-0.219846	0.0150618
1973_s_at	473_g_at	36111_s_at	-0.274114	0.000497335
1973_s_at	473_g_at	36203_at	-0.247653	0.00512441
1973_s_at	473_g_at	1884_s_at	-0.181681	0.0288354
1973_s_at	473_g_at	1644_at	-0.201962	0.0309832
1973_s_at	473_g_at	1447_at	-0.179927	0.0185869
1973_s_at	473_g_at	1313_at	-0.195251	0.0383078
1973_s_at	473_g_at	1081_at	-0.257997	0.00259159
1973_s_at	473_g_at	262_at	-0.156757	0.0341298
1973_s_at	476_s_at	36303_f_at	0.148934	0.0250757
1973_s_at	476_s_at	39604_at	0.175416	0.00422155
1973_s_at	476_s_at	40325_at	0.247936	0.00235515
1973_s_at	476_s_at	36874_at	0.23873	0.000279451
1973_s_at	476_s_at	37649_at	0.232719	0.00664367
1973_s_at	476_s_at	37698_at	0.246831	0.00704675
1973_s_at	476_s_at	41522_at	0.203356	0.00834683
1973_s_at	476_s_at	2025_s_at	0.279293	0.000220171
1973_s_at	477_at	34451_at	0.205931	0.0251164
1973_s_at	477_at	36303_f_at	0.164715	0.00629106
1973_s_at	477_at	38956_at	0.188073	0.0224056
1973_s_at	477_at	40325_at	-0.305689	2.34921e-005
1973_s_at	477_at	33250_at	-0.183297	0.0258288
1973_s_at	477_at	33779_at	0.153512	0.0251122
1973_s_at	477_at	33791_at	-0.221511	0.00235193
1973_s_at	477_at	39800_s_at	-0.20715	0.0235301
1973_s_at	477_at	41126_at	0.173925	0.04446
1973_s_at	477_at	32850_at	0.187511	0.00142697
1973_s_at	477_at	34325_at	-0.192504	0.0134026
1973_s_at	477_at	36999_at	0.206013	0.0199363
1973_s_at	477_at	37663_at	-0.188451	0.0218858
1973_s_at	477_at	38463_s_at	-0.237036	0.000737085
1973_s_at	477_at	39523_at	0.165704	0.0176386
1973_s_at	477_at	41277_at	0.209349	0.029869
1973_s_at	477_at	32571_at	-0.174888	0.0493247
1973_s_at	477_at	1909_at	0.232627	0.00556969
1973_s_at	477_at	1910_s_at	0.194579	0.00798273
1973_s_at	477_at	1847_s_at	0.162543	0.00768219
1973_s_at	477_at	1530_g_at	0.179235	0.0382845
1973_s_at	477_at	371_at	0.195437	0.0114814
1973_s_at	478_g_at	40325_at	-0.246228	0.00265565
1973_s_at	478_g_at	33791_at	-0.218364	0.00294997
1973_s_at	507_s_at	34066_at	0.176309	0.0411968
1973_s_at	507_s_at	40325_at	-0.221001	0.014027
1973_s_at	507_s_at	1530_g_at	0.18087	0.0347448
1973_s_at	509_at	36874_at	0.175502	0.0280049
1973_s_at	509_at	41723_s_at	0.245541	0.00586726
1973_s_at	509_at	32261_at	0.172453	0.0338229
1973_s_at	509_at	34341_at	0.255317	0.0040591
1973_s_at	509_at	36613_at	0.26187	0.00261044
1973_s_at	509_at	37663_at	0.195959	0.0135869
1973_s_at	509_at	37698_at	0.25042	0.00559581
1973_s_at	509_at	1529_at	0.175487	0.0434526
1973_s_at	509_at	35323_at	0.276078	0.000957095
1973_s_at	510_g_at	41723_s_at	0.220795	0.0259057
1973_s_at	510_g_at	32261_at	0.167105	0.0467005
1973_s_at	510_g_at	34341_at	0.219723	0.035119
1973_s_at	510_g_at	36613_at	0.22837	0.0216015
1973_s_at	510_g_at	37698_at	0.237501	0.0125855
1973_s_at	512_at	40325_at	0.199779	0.0482008
1973_s_at	512_at	31850_at	-0.200573	0.000765999
1973_s_at	512_at	32048_at	-0.239129	0.000239661
1973_s_at	512_at	33325_at	-0.171546	0.0357529
1973_s_at	512_at	36913_at	-0.189025	0.0173108
1973_s_at	512_at	41126_at	-0.17426	0.043564
1973_s_at	512_at	32808_at	-0.177119	0.00742137
1973_s_at	512_at	32850_at	-0.193276	0.00083061
1973_s_at	512_at	38429_at	-0.227613	0.0175337
1973_s_at	512_at	38844_at	-0.180169	0.0293918
1973_s_at	512_at	39846_at	-0.167238	0.00496924
1973_s_at	512_at	1529_at	-0.205956	0.00485907
1973_s_at	512_at	1530_g_at	-0.231136	0.001155
1973_s_at	512_at	639_s_at	-0.213293	0.0124987
1973_s_at	512_at	371_at	-0.175778	0.0380002
1973_s_at	512_at	288_s_at	-0.196841	0.00978553
1973_s_at	518_at	38948_at	0.17475	0.0497154
1973_s_at	518_at	40325_at	-0.245937	0.0027104
1973_s_at	518_at	749_at	-0.222281	0.0238227
1973_s_at	519_g_at	39604_at	-0.174191	0.00469385
1973_s_at	519_g_at	40325_at	-0.296742	5.14221e-005
1973_s_at	519_g_at	40375_at	-0.177906	0.0335785
1973_s_at	519_g_at	36874_at	-0.205844	0.00359509
1973_s_at	519_g_at	37980_at	-0.189283	0.0114512
1973_s_at	519_g_at	39360_at	-0.153355	0.0441998
1973_s_at	519_g_at	41723_s_at	-0.233738	0.0121954
1973_s_at	519_g_at	33346_r_at	-0.210491	0.0263662
1973_s_at	519_g_at	35322_at	-0.231996	0.0057819
1973_s_at	519_g_at	36613_at	-0.229989	0.0196678
1973_s_at	519_g_at	37666_at	-0.211291	0.043533
1973_s_at	519_g_at	37698_at	-0.214479	0.0465646
1973_s_at	519_g_at	38463_s_at	-0.215269	0.0036761
1973_s_at	519_g_at	40992_s_at	-0.216	0.0190298
1973_s_at	519_g_at	41250_at	-0.238515	0.0118324
1973_s_at	519_g_at	41522_at	-0.205357	0.00729493
1973_s_at	519_g_at	41600_at	-0.256801	0.00124395
1973_s_at	519_g_at	33135_at	-0.226578	0.00794362
1973_s_at	519_g_at	1521_at	-0.213963	0.0478509
1973_s_at	519_g_at	1468_at	-0.240311	0.0105996
1973_s_at	519_g_at	1470_at	-0.224023	0.0276671
1973_s_at	519_g_at	39812_at	-0.290273	0.000329716
1973_s_at	535_s_at	39677_at	-0.191272	0.0482013
1973_s_at	535_s_at	36088_at	-0.2527	0.00368889
1973_s_at	535_s_at	36839_at	-0.206854	0.0341999
1973_s_at	535_s_at	36923_at	-0.181236	0.0141967
1973_s_at	535_s_at	37649_at	-0.210752	0.0259671
1973_s_at	535_s_at	39049_at	-0.229475	0.00820741
1973_s_at	535_s_at	39056_at	-0.277683	0.000851128
1973_s_at	535_s_at	39073_at	-0.313443	5.05294e-005
1973_s_at	535_s_at	41723_s_at	-0.232991	0.0127553
1973_s_at	535_s_at	33346_r_at	-0.201013	0.0450597
1973_s_at	535_s_at	34829_at	-0.212871	0.0229312
1973_s_at	535_s_at	34865_at	-0.252072	0.0038444
1973_s_at	535_s_at	35322_at	-0.211849	0.0182376
1973_s_at	535_s_at	36620_at	-0.213447	0.0167038
1973_s_at	535_s_at	36992_at	-0.211281	0.043556
1973_s_at	535_s_at	37318_at	-0.281333	0.000649843
1973_s_at	535_s_at	37329_at	-0.229929	0.0197373
1973_s_at	535_s_at	37666_at	-0.231803	0.0136946
1973_s_at	535_s_at	38095_i_at	-0.174519	0.0297741
1973_s_at	535_s_at	38450_at	-0.195747	0.0424834
1973_s_at	535_s_at	40992_s_at	-0.261687	0.000865675
1973_s_at	535_s_at	41250_at	-0.252161	0.00499659
1973_s_at	535_s_at	33135_at	-0.203228	0.028989
1973_s_at	535_s_at	1985_s_at	-0.283611	0.000547978
1973_s_at	535_s_at	1536_at	-0.244248	0.00636954
1973_s_at	535_s_at	1521_at	-0.291895	0.000290762
1973_s_at	535_s_at	1357_at	-0.146552	0.0419971
1973_s_at	535_s_at	831_at	-0.241584	0.00979746
1973_s_at	535_s_at	673_at	-0.275789	0.000977426
1973_s_at	535_s_at	674_g_at	-0.217797	0.0306122
1973_s_at	535_s_at	41415_at	-0.261955	0.0025952
1973_s_at	535_s_at	39812_at	-0.222457	0.030201
1973_s_at	535_s_at	35615_at	-0.303536	0.000115043
1973_s_at	535_s_at	38811_at	-0.257492	0.00351113
1973_s_at	544_at	34066_at	-0.201898	0.00666603
1973_s_at	544_at	36276_at	-0.166598	0.0481232
1973_s_at	544_at	40690_at	-0.195258	0.0436485
1973_s_at	544_at	32029_at	-0.192806	0.00672411
1973_s_at	544_at	33720_at	-0.232346	0.0132583
1973_s_at	544_at	36088_at	-0.254506	0.00327359
1973_s_at	544_at	36517_at	-0.180914	0.0198677
1973_s_at	544_at	36839_at	-0.202045	0.0441689
1973_s_at	544_at	37649_at	-0.200743	0.0457321
1973_s_at	544_at	38720_at	-0.261562	0.00203405
1973_s_at	544_at	39056_at	-0.277597	0.000856521
1973_s_at	544_at	39073_at	-0.283638	0.000546862
1973_s_at	544_at	32254_at	-0.211251	0.0252226
1973_s_at	544_at	32848_at	-0.191477	0.00734016
1973_s_at	544_at	36620_at	-0.201258	0.0321456
1973_s_at	544_at	37046_at	-0.193725	0.0156878
1973_s_at	544_at	37298_at	-0.250131	0.00256694
1973_s_at	544_at	37318_at	-0.258012	0.00339075
1973_s_at	544_at	37696_at	-0.174767	0.0293174
1973_s_at	544_at	38095_i_at	-0.166337	0.0488712
1973_s_at	544_at	38395_at	-0.180088	0.0321006
1973_s_at	544_at	40992_s_at	-0.225534	0.0105617
1973_s_at	544_at	41250_at	-0.215448	0.0442322
1973_s_at	544_at	32518_at	-0.244035	0.00645634
1973_s_at	544_at	1979_s_at	-0.214022	0.0477011
1973_s_at	544_at	1985_s_at	-0.277535	0.000860429
1973_s_at	544_at	1796_s_at	-0.156601	0.0330366
1973_s_at	544_at	1536_at	-0.227602	0.0175449
1973_s_at	544_at	1521_at	-0.289915	0.000338967
1973_s_at	544_at	1357_at	-0.151886	0.028385
1973_s_at	544_at	1154_at	-0.262436	0.00191559
1973_s_at	544_at	945_at	-0.156254	0.0181012
1973_s_at	544_at	831_at	-0.21442	0.0467111
1973_s_at	544_at	673_at	-0.295072	0.000226719
1973_s_at	544_at	674_g_at	-0.281943	0.000474229
1973_s_at	544_at	41415_at	-0.25007	0.00572418
1973_s_at	544_at	39812_at	-0.217405	0.0398303
1973_s_at	544_at	35615_at	-0.333083	9.01638e-006
1973_s_at	544_at	38811_at	-0.280278	0.000702857
1973_s_at	545_g_at	36432_at	-0.17615	0.0416243
1973_s_at	545_g_at	35397_at	-0.183892	0.0247956
1973_s_at	545_g_at	36276_at	-0.18335	0.0169653
1973_s_at	545_g_at	39677_at	-0.24849	0.00099554
1973_s_at	545_g_at	40690_at	-0.202511	0.028993
1973_s_at	545_g_at	33250_at	-0.184987	0.0229896
1973_s_at	545_g_at	36088_at	-0.256125	0.00293877
1973_s_at	545_g_at	36517_at	-0.166055	0.0496888
1973_s_at	545_g_at	36839_at	-0.205359	0.0370578
1973_s_at	545_g_at	37282_at	-0.207486	0.0216835
1973_s_at	545_g_at	37649_at	-0.210156	0.0268842
1973_s_at	545_g_at	37955_at	-0.177452	0.0382311
1973_s_at	545_g_at	38720_at	-0.276053	0.000731336
1973_s_at	545_g_at	39056_at	-0.306714	8.8656e-005
1973_s_at	545_g_at	39073_at	-0.311369	6.01809e-005
1973_s_at	545_g_at	39748_at	-0.222335	0.0129122
1973_s_at	545_g_at	40771_at	-0.223446	0.0134439
1973_s_at	545_g_at	41723_s_at	-0.248501	0.00485178
1973_s_at	545_g_at	32254_at	-0.207376	0.0315564
1973_s_at	545_g_at	32261_at	-0.223945	0.00091797
1973_s_at	545_g_at	35322_at	-0.205855	0.0252187
1973_s_at	545_g_at	36620_at	-0.210596	0.019529
1973_s_at	545_g_at	37046_at	-0.22454	0.00188578
1973_s_at	545_g_at	37298_at	-0.273517	0.000518986
1973_s_at	545_g_at	37318_at	-0.266135	0.00194443
1973_s_at	545_g_at	37329_at	-0.22539	0.0256135
1973_s_at	545_g_at	37666_at	-0.235066	0.0112551
1973_s_at	545_g_at	37698_at	-0.252226	0.00497539
1973_s_at	545_g_at	38095_i_at	-0.214349	0.001917
1973_s_at	545_g_at	38096_f_at	-0.20975	0.0189487
1973_s_at	545_g_at	38395_at	-0.191375	0.0146259
1973_s_at	545_g_at	38450_at	-0.19781	0.0378714
1973_s_at	545_g_at	39155_at	-0.265257	0.00157621
1973_s_at	545_g_at	40588_r_at	-0.204087	0.00794727
1973_s_at	545_g_at	40992_s_at	-0.258379	0.00110743
1973_s_at	545_g_at	41250_at	-0.228665	0.0212376
1973_s_at	545_g_at	32518_at	-0.226724	0.0184647
1973_s_at	545_g_at	1979_s_at	-0.243936	0.00846105
1973_s_at	545_g_at	1985_s_at	-0.283887	0.000536739
1973_s_at	545_g_at	1721_g_at	-0.195726	0.0425323
1973_s_at	545_g_at	1584_at	-0.173518	0.0316785
1973_s_at	545_g_at	1536_at	-0.258976	0.00242562
1973_s_at	545_g_at	1521_at	-0.31008	6.70451e-005
1973_s_at	545_g_at	1468_at	-0.265739	0.0019988
1973_s_at	545_g_at	1470_at	-0.240832	0.010264
1973_s_at	545_g_at	1154_at	-0.232845	0.0128682
1973_s_at	545_g_at	831_at	-0.239311	0.0112706
1973_s_at	545_g_at	673_at	-0.239676	0.0110213
1973_s_at	545_g_at	674_g_at	-0.233397	0.0124481
1973_s_at	545_g_at	41415_at	-0.254194	0.00437226
1973_s_at	545_g_at	39812_at	-0.26315	0.00239105
1973_s_at	545_g_at	35323_at	-0.225556	0.0253735
1973_s_at	545_g_at	35615_at	-0.355445	1.08938e-006
1973_s_at	545_g_at	38811_at	-0.288729	0.000371386
1973_s_at	545_g_at	37632_s_at	-0.21365	0.0383788
1973_s_at	567_s_at	40325_at	-0.231478	0.00720615
1973_s_at	567_s_at	33250_at	-0.191378	0.014622
1973_s_at	567_s_at	37649_at	-0.244921	0.00290958
1973_s_at	567_s_at	39073_at	-0.23346	0.016039
1973_s_at	567_s_at	34325_at	-0.177119	0.0365413
1973_s_at	567_s_at	35322_at	-0.225712	0.00835221
1973_s_at	567_s_at	36613_at	-0.282598	0.000591265
1973_s_at	567_s_at	37318_at	-0.218029	0.0385108
1973_s_at	567_s_at	37698_at	-0.236685	0.0132225
1973_s_at	567_s_at	41250_at	-0.239942	0.0108425
1973_s_at	567_s_at	1979_s_at	-0.218268	0.038016
