UID,Gene Symbol,Gene Ontology ID,SwissProt
YCR010C,ADY2,19740,SwissProt:P25613
YCR010C,ADY2,6810,SwissProt:P25613
YCR011C,ADP1,5737,SwissProt:P25371
YCR011C,ADP1,5783,SwissProt:P25371
YCR011C,ADP1,16021,SwissProt:P25371
YCR011C,ADP1,4009,SwissProt:P25371
YCR011C,ADP1,6810,SwissProt:P25371
YCR012W,PGK1,5737,SwissProt:P00560
YCR012W,PGK1,5829,SwissProt:P00560
YCR012W,PGK1,4618,SwissProt:P00560
YCR012W,PGK1,6094,SwissProt:P00560
YCR012W,PGK1,6096,SwissProt:P00560
YCR013C,,8372,SwissProt:P25614
YCR013C,,5554,SwissProt:P25614
YCR013C,,4,SwissProt:P25614
YCR014C,POL4,5634,SwissProt:P25615
YCR014C,POL4,3890,SwissProt:P25615
YCR014C,POL4,6287,SwissProt:P25615
YCR014C,POL4,6302,SwissProt:P25615
YCR015C,,8372,SwissProt:P25616
YCR015C,,5554,SwissProt:P25616
YCR015C,,4,SwissProt:P25616
YCR016W,,8372,SwissProt:P25617
YCR016W,,5554,SwissProt:P25617
YCR016W,,4,SwissProt:P25617
YCR017C,CWH43,5935,SwissProt:P25618
YCR017C,CWH43,5934,SwissProt:P25618
YCR017C,CWH43,5887,SwissProt:P25618
YCR017C,CWH43,5554,SwissProt:P25618
YCR017C,CWH43,7047,SwissProt:P25618
YCR017C,CWH43,7165,SwissProt:P25618
YCR018C,SRD1,8372,SwissProt:P09007
YCR018C,SRD1,5554,SwissProt:P09007
YCR018C,SRD1,6364,SwissProt:P09007
YCR018C-A,,8372,SwissProt:Q96VH1
YCR018C-A,,5554,SwissProt:Q96VH1
YCR018C-A,,4,SwissProt:Q96VH1
YCR019W,MAK32,8372,SwissProt:P23060
YCR019W,MAK32,5554,SwissProt:P23060
YCR019W,MAK32,19048,SwissProt:P23060
YCR020C,PET18,8372,SwissProt:P25362
YCR020C,PET18,5554,SwissProt:P25362
YCR020C,PET18,7005,SwissProt:P25362
YCR020C,PET18,6772,SwissProt:P25362
YCR020C-A,MAK31,8372,SwissProt:P23059
YCR020C-A,MAK31,4042,SwissProt:P23059
YCR020C-A,MAK31,6474,SwissProt:P23059
YCR020C-A,MAK31,19048,SwissProt:P23059
YCR020W-B,HTL1,16586,SwissProt:Q9URQ5
YCR020W-B,HTL1,5554,SwissProt:Q9URQ5
YCR020W-B,HTL1,67,SwissProt:Q9URQ5
YCR020W-B,HTL1,74,SwissProt:Q9URQ5
YCR020W-B,HTL1,74,SwissProt:Q9URQ5
YCR021C,HSP30,5886,SwissProt:P25619
YCR021C,HSP30,5886,SwissProt:P25619
YCR021C,HSP30,3773,SwissProt:P25619
YCR021C,HSP30,6457,SwissProt:P25619
YCR021C,HSP30,6950,SwissProt:P25619
YCR022C,,8372,SwissProt:P25620
YCR022C,,5554,SwissProt:P25620
YCR022C,,4,SwissProt:P25620
YCR023C,,8372,SwissProt:P25351
YCR023C,,5554,SwissProt:P25351
YCR023C,,4,SwissProt:P25351
YCR024C,,5739,SwissProt:P25345
YCR024C,,4816,SwissProt:P25345
YCR024C,,4816,SwissProt:P25345
YCR024C,,6412,SwissProt:P25345
YCR024C-A,PMP1,16020,SwissProt:P32903
YCR024C-A,PMP1,5886,SwissProt:P32903
YCR024C-A,PMP1,30234,SwissProt:P32903
YCR024C-A,PMP1,6812,SwissProt:P32903
YCR024C-B,,8372,
YCR024C-B,,5554,
YCR024C-B,,4,
YCR025C,,8372,SwissProt:P25352
YCR025C,,5554,SwissProt:P25352
YCR025C,,4,SwissProt:P25352
YCR026C,,8372,SwissProt:P25353
YCR026C,,5554,SwissProt:P25353
YCR026C,,4,SwissProt:P25353
YCR027C,RHB1,19897,SwissProt:P25378
YCR027C,RHB1,8619,SwissProt:P25378
YCR027C,RHB1,15809,SwissProt:P25378
YCR027C,RHB1,15809,SwissProt:P25378
YCR027C,RHB1,15819,SwissProt:P25378
YCR028C,FEN2,5886,SwissProt:P25621
YCR028C,FEN2,5886,SwissProt:P25621
YCR028C,FEN2,15233,SwissProt:P25621
YCR028C,FEN2,15233,SwissProt:P25621
YCR028C,FEN2,15887,SwissProt:P25621
YCR028C,FEN2,15887,SwissProt:P25621
YCR028C-A,RIM1,5739,SwissProt:P32445
YCR028C-A,RIM1,3697,SwissProt:P32445
YCR028C-A,RIM1,2,SwissProt:P32445
YCR030C,SYP1,5935,SwissProt:P25623
YCR030C,SYP1,5934,SwissProt:P25623
YCR030C,SYP1,5937,SwissProt:P25623
YCR030C,SYP1,5554,SwissProt:P25623
YCR030C,SYP1,4,SwissProt:P25623
YCR031C,RPS14A,5843,SwissProt:P06367
YCR031C,RPS14A,3723,SwissProt:P06367
YCR031C,RPS14A,3735,SwissProt:P06367
YCR031C,RPS14A,6412,SwissProt:P06367
YCR031C,RPS14A,6412,SwissProt:P06367
YCR031C,RPS14A,28,SwissProt:P06367
YCR032W,BPH1,8372,SwissProt:P25356
YCR032W,BPH1,5554,SwissProt:P25356
YCR032W,BPH1,9268,SwissProt:P25356
YCR033W,SNT1,118,SwissProt:P25357
YCR033W,SNT1,17136,SwissProt:P25357
YCR033W,SNT1,17136,SwissProt:P25357
YCR033W,SNT1,45129,SwissProt:P25357
YCR033W,SNT1,45129,SwissProt:P25357
YCR033W,SNT1,16575,SwissProt:P25357
YCR033W,SNT1,16575,SwissProt:P25357
YCR033W,SNT1,45835,SwissProt:P25357
YCR034W,FEN1,5783,SwissProt:P25358
YCR034W,FEN1,5789,SwissProt:P25358
YCR034W,FEN1,9922,SwissProt:P25358
YCR034W,FEN1,9922,SwissProt:P25358
YCR034W,FEN1,30497,SwissProt:P25358
YCR034W,FEN1,6899,SwissProt:P25358
YCR034W,FEN1,30148,SwissProt:P25358
YCR035C,RRP43,177,SwissProt:P25359
YCR035C,RRP43,176,SwissProt:P25359
YCR035C,RRP43,175,SwissProt:P25359
YCR035C,RRP43,6365,SwissProt:P25359
YCR035C,RRP43,6402,SwissProt:P25359
YCR036W,RBK1,8372,SwissProt:P25332
YCR036W,RBK1,5524,SwissProt:P25332
YCR036W,RBK1,4747,SwissProt:P25332
YCR036W,RBK1,6014,SwissProt:P25332
YCR037C,PHO87,16020,SwissProt:P25360
YCR037C,PHO87,5315,SwissProt:P25360
YCR037C,PHO87,5315,SwissProt:P25360
YCR037C,PHO87,5315,SwissProt:P25360
YCR037C,PHO87,6817,SwissProt:P25360
YCR037C,PHO87,6817,SwissProt:P25360
YCR037C,PHO87,6817,SwissProt:P25360
YCR038C,BUD5,5935,SwissProt:P25300
YCR038C,BUD5,131,SwissProt:P25300
YCR038C,BUD5,5088,SwissProt:P25300
YCR038C,BUD5,5085,SwissProt:P25300
YCR038C,BUD5,5085,SwissProt:P25300
YCR038C,BUD5,4871,SwissProt:P25300
YCR038C,BUD5,7120,SwissProt:P25300
YCR038C,BUD5,7120,SwissProt:P25300
YCR038C,BUD5,7120,SwissProt:P25300
YCR038C,BUD5,282,SwissProt:P25300
YCR038C,BUD5,7121,SwissProt:P25300
YCR038C,BUD5,7121,SwissProt:P25300
YCR038C,BUD5,7121,SwissProt:P25300
YCR038C,BUD5,7124,SwissProt:P25300
YCR038C,BUD5,7264,SwissProt:P25300
YCR038W-A,,8372,SwissProt:Q96VG8
YCR038W-A,,5554,SwissProt:Q96VG8
YCR038W-A,,4,SwissProt:Q96VG8
YCR039C,MATALPHA2,5634,EntrezGI:1907181
YCR039C,MATALPHA2,3714,EntrezGI:1907181
YCR039C,MATALPHA2,7535,EntrezGI:1907181
YCR039C,MATALPHA2,6357,EntrezGI:1907181
YCR039C,MATALPHA2,7532,EntrezGI:1907181
YCR040W,MATALPHA1,5634,EntrezGI:1907182
YCR040W,MATALPHA1,3713,EntrezGI:1907182
YCR040W,MATALPHA1,6357,EntrezGI:1907182
YCR040W,MATALPHA1,7532,EntrezGI:1907182
YCR041W,,8372,SwissProt:P37265
YCR041W,,5554,SwissProt:P37265
YCR041W,,4,SwissProt:P37265
YCR042C,TAF2,5669,SwissProt:P23255
YCR042C,TAF2,16251,SwissProt:P23255
YCR042C,TAF2,114,SwissProt:P23255
YCR042C,TAF2,6367,SwissProt:P23255
YCR042C,TAF2,6367,SwissProt:P23255
YCR042C,TAF2,6367,SwissProt:P23255
YCR043C,,8372,SwissProt:P25361
YCR043C,,5554,SwissProt:P25361
YCR043C,,4,SwissProt:P25361
YCR044C,PER1,329,SwissProt:P25625
YCR044C,PER1,5554,SwissProt:P25625
YCR044C,PER1,30026,SwissProt:P25625
YCR044C,PER1,6986,SwissProt:P25625
YCR045C,,8372,SwissProt:P25381
YCR045C,,8236,SwissProt:P25381
YCR045C,,4,SwissProt:P25381
YCR045W-A,,8372,
YCR045W-A,,5554,
YCR045W-A,,4,
YCR046C,IMG1,5761,SwissProt:P25626
YCR046C,IMG1,3735,SwissProt:P25626
YCR046C,IMG1,6412,SwissProt:P25626
YCR047C,BUD23,8372,SwissProt:P25627
YCR047C,BUD23,8757,SwissProt:P25627
YCR047C,BUD23,282,SwissProt:P25627
YCR047W-A,,8372,
YCR047W-A,,5554,
YCR047W-A,,4,
YCR048W,ARE1,5783,SwissProt:P25628
YCR048W,ARE1,4772,SwissProt:P25628
YCR048W,ARE1,16125,SwissProt:P25628
YCR049C,,8372,SwissProt:P25629
YCR049C,,5554,SwissProt:P25629
YCR049C,,4,SwissProt:P25629
YCR050C,,8372,SwissProt:P25630
YCR050C,,5554,SwissProt:P25630
YCR050C,,4,SwissProt:P25630
YCR051W,,8372,SwissProt:P25631
YCR051W,,5554,SwissProt:P25631
YCR051W,,4,SwissProt:P25631
YCR052W,RSC6,5679,SwissProt:P25632
YCR052W,RSC6,5554,SwissProt:P25632
YCR052W,RSC6,6338,SwissProt:P25632
YCR052W,RSC6,6338,SwissProt:P25632
YCR053W,THR4,8372,SwissProt:P16120
YCR053W,THR4,4795,SwissProt:P16120
YCR053W,THR4,6566,SwissProt:P16120
YCR054C,CTR86,8372,SwissProt:P25355
YCR054C,CTR86,5554,SwissProt:P25355
YCR054C,CTR86,4,SwissProt:P25355
YCR057C,PWP2,5737,SwissProt:P25635
YCR057C,PWP2,5732,SwissProt:P25635
YCR057C,PWP2,30515,SwissProt:P25635
YCR057C,PWP2,910,SwissProt:P25635
YCR057C,PWP2,283,SwissProt:P25635
YCR057C,PWP2,30490,SwissProt:P25635
YCR057C,PWP2,30490,SwissProt:P25635
YCR059C,YIH1,8372,SwissProt:P25637
YCR059C,YIH1,5554,SwissProt:P25637
YCR059C,YIH1,6521,SwissProt:P25637
YCR059C,YIH1,6521,SwissProt:P25637
YCR060W,,8372,SwissProt:P25638
YCR060W,,5554,SwissProt:P25638
YCR060W,,4,SwissProt:P25638
YCR061W,,8372,SwissProt:P25639
YCR061W,,5554,SwissProt:P25639
YCR061W,,4,SwissProt:P25639
YCR063W,BUD31,8372,SwissProt:P25337
YCR063W,BUD31,5554,SwissProt:P25337
YCR063W,BUD31,282,SwissProt:P25337
YCR064C,,8372,SwissProt:P25640
YCR064C,,5554,SwissProt:P25640
YCR064C,,4,SwissProt:P25640
YCR065W,HCM1,5634,SwissProt:P25364
YCR065W,HCM1,3704,SwissProt:P25364
YCR065W,HCM1,7051,SwissProt:P25364
YCR065W,HCM1,6367,SwissProt:P25364
YCR066W,RAD18,790,SwissProt:P10862
YCR066W,RAD18,8094,SwissProt:P10862
YCR066W,RAD18,3697,SwissProt:P10862
YCR066W,RAD18,4840,SwissProt:P10862
YCR066W,RAD18,6281,SwissProt:P10862
YCR067C,SED4,5783,SwissProt:P25365
YCR067C,SED4,5554,SwissProt:P25365
YCR067C,SED4,6888,SwissProt:P25365
YCR067C,SED4,6888,SwissProt:P25365
YCR068W,CVT17,16021,SwissProt:P25641
YCR068W,CVT17,16021,SwissProt:P25641
YCR068W,CVT17,5775,SwissProt:P25641
YCR068W,CVT17,16298,SwissProt:P25641
YCR068W,CVT17,16298,SwissProt:P25641
YCR068W,CVT17,6914,SwissProt:P25641
YCR068W,CVT17,6914,SwissProt:P25641
YCR068W,CVT17,6914,SwissProt:P25641
YCR068W,CVT17,6914,SwissProt:P25641
YCR068W,CVT17,30397,SwissProt:P25641
YCR068W,CVT17,30397,SwissProt:P25641
YCR068W,CVT17,6624,SwissProt:P25641
YCR068W,CVT17,6624,SwissProt:P25641
YCR069W,CPR4,16020,SwissProt:P25334
YCR069W,CPR4,3755,SwissProt:P25334
YCR069W,CPR4,4,SwissProt:P25334
YCR071C,IMG2,5762,SwissProt:P25642
YCR071C,IMG2,3735,SwissProt:P25642
YCR071C,IMG2,3735,SwissProt:P25642
YCR071C,IMG2,6412,SwissProt:P25642
YCR072C,,8372,SwissProt:P25382
YCR072C,,5554,SwissProt:P25382
YCR072C,,4,SwissProt:P25382
YCR073C,SSK22,8372,SwissProt:P25390
YCR073C,SSK22,4709,SwissProt:P25390
YCR073C,SSK22,168,SwissProt:P25390
YCR073C,SSK22,7231,SwissProt:P25390
YCR073C,SSK22,6468,SwissProt:P25390
YCR073W-A,SOL2,8372,SwissProt:P37262
YCR073W-A,SOL2,5554,SwissProt:P37262
YCR073W-A,SOL2,8033,SwissProt:P37262
YCR073W-A,SOL2,8033,SwissProt:P37262
YCR075C,ERS1,16021,SwissProt:P17261
YCR075C,ERS1,15184,SwissProt:P17261
YCR075C,ERS1,15811,SwissProt:P17261
YCR075W-A,,8372,
YCR075W-A,,5554,
YCR075W-A,,4,
YCR076C,,8372,SwissProt:P25659
YCR076C,,5554,SwissProt:P25659
YCR076C,,4,SwissProt:P25659
YCR077C,PAT1,932,SwissProt:P25644
YCR077C,PAT1,932,SwissProt:P25644
YCR077C,PAT1,5843,SwissProt:P25644
YCR077C,PAT1,5554,SwissProt:P25644
YCR077C,PAT1,7059,SwissProt:P25644
YCR077C,PAT1,6446,SwissProt:P25644
YCR077C,PAT1,6446,SwissProt:P25644
YCR079W,,8372,SwissProt:P25646
YCR079W,,4721,SwissProt:P25646
YCR079W,,4,SwissProt:P25646
YCR081C-A,,8372,
YCR081C-A,,5554,
YCR081C-A,,4,
YCR081W,SRB8,5667,SwissProt:P25648
YCR081W,SRB8,16455,SwissProt:P25648
YCR081W,SRB8,122,SwissProt:P25648
YCR082W,,8372,SwissProt:P25649
YCR082W,,5554,SwissProt:P25649
YCR082W,,4,SwissProt:P25649
YCR083W,TRX3,5739,SwissProt:P25372
YCR083W,TRX3,30508,SwissProt:P25372
YCR083W,TRX3,6979,SwissProt:P25372
YCR084C,TUP1,5634,SwissProt:P16649
YCR084C,TUP1,5634,SwissProt:P16649
YCR084C,TUP1,16565,SwissProt:P16649
YCR084C,TUP1,16565,SwissProt:P16649
YCR084C,TUP1,16565,SwissProt:P16649
YCR084C,TUP1,16481,SwissProt:P16649
YCR084C,TUP1,16481,SwissProt:P16649
YCR084C,TUP1,16481,SwissProt:P16649
YCR085W,,8372,SwissProt:P25650
YCR085W,,5554,SwissProt:P25650
YCR085W,,4,SwissProt:P25650
YCR086W,CSM1,5635,SwissProt:P25651
YCR086W,CSM1,5554,SwissProt:P25651
YCR086W,CSM1,45132,SwissProt:P25651
YCR087C-A,,8372,SwissProt:P37263
YCR087C-A,,5554,SwissProt:P37263
YCR087C-A,,4,SwissProt:P37263
YCR087W,,8372,SwissProt:P25652
YCR087W,,5554,SwissProt:P25652
YCR087W,,4,SwissProt:P25652
YCR088W,ABP1,5938,SwissProt:P15891
YCR088W,ABP1,5737,SwissProt:P15891
YCR088W,ABP1,5856,SwissProt:P15891
YCR088W,ABP1,5515,SwissProt:P15891
YCR088W,ABP1,147,SwissProt:P15891
YCR088W,ABP1,283,SwissProt:P15891
YCR089W,FIG2,9277,SwissProt:P25653
YCR089W,FIG2,5554,SwissProt:P25653
YCR089W,FIG2,753,SwissProt:P25653
YCR089W,FIG2,755,SwissProt:P25653
YCR090C,,8372,SwissProt:P25654
YCR090C,,5554,SwissProt:P25654
YCR090C,,4,SwissProt:P25654
YCR091W,KIN82,8372,SwissProt:P25341
YCR091W,KIN82,4672,SwissProt:P25341
YCR091W,KIN82,4,SwissProt:P25341
YCR092C,MSH3,228,SwissProt:P25336
YCR092C,MSH3,3684,SwissProt:P25336
YCR092C,MSH3,6310,SwissProt:P25336
YCR092C,MSH3,6298,SwissProt:P25336
YCR092C,MSH3,6312,SwissProt:P25336
YCR092C,MSH3,735,SwissProt:P25336
YCR093W,CDC39,30015,SwissProt:P25655
YCR093W,CDC39,5737,SwissProt:P25655
YCR093W,CDC39,5634,SwissProt:P25655
YCR093W,CDC39,175,SwissProt:P25655
YCR093W,CDC39,122,SwissProt:P25655
YCR093W,CDC39,289,SwissProt:P25655
YCR093W,CDC39,74,SwissProt:P25655
YCR093W,CDC39,6357,SwissProt:P25655
YCR093W,CDC39,749,SwissProt:P25655
YCR094W,CDC50,299,SwissProt:P25656
YCR094W,CDC50,5770,SwissProt:P25656
YCR094W,CDC50,30528,SwissProt:P25656
YCR094W,CDC50,80,SwissProt:P25656
YCR094W,CDC50,80,SwissProt:P25656
YCR094W,CDC50,80,SwissProt:P25656
YCR094W,CDC50,30012,SwissProt:P25656
YCR094W,CDC50,45449,SwissProt:P25656
YCR094W,CDC50,45449,SwissProt:P25656
YCR095C,,8372,SwissProt:P25366
YCR095C,,5554,SwissProt:P25366
YCR095C,,4,SwissProt:P25366
YCR096C,HMRA2,8372,EntrezGI:1907234
YCR096C,HMRA2,5554,EntrezGI:1907234
YCR096C,HMRA2,4,EntrezGI:1907234
YCR097W,HMRA1,5634,SwissProt:P01366
YCR097W,HMRA1,3714,SwissProt:P01366
YCR097W,HMRA1,7532,SwissProt:P01366
YCR097W-A,,8372,SwissProt:Q96VG6
YCR097W-A,,5554,SwissProt:Q96VG6
YCR097W-A,,4,SwissProt:Q96VG6
YCR098C,GIT1,5886,SwissProt:P25346
YCR098C,GIT1,5886,SwissProt:P25346
YCR098C,GIT1,5548,SwissProt:P25346
YCR098C,GIT1,5548,SwissProt:P25346
YCR098C,GIT1,15914,SwissProt:P25346
YCR099C,,8372,SwissProt:P25657
YCR099C,,5554,SwissProt:P25657
YCR099C,,4,SwissProt:P25657
YCR100C,,8372,SwissProt:P25606
YCR100C,,5554,SwissProt:P25606
YCR100C,,4,SwissProt:P25606
YCR101C,,8372,SwissProt:P25607
YCR101C,,5554,SwissProt:P25607
YCR101C,,4,SwissProt:P25607
YCR102C,,8372,SwissProt:P25608
YCR102C,,5554,SwissProt:P25608
YCR102C,,4,SwissProt:P25608
YCR102W-A,,8372,SwissProt:Q96VG5
YCR102W-A,,5554,SwissProt:Q96VG5
YCR102W-A,,4,SwissProt:Q96VG5
YCR103C,,8372,EntrezGI:1907241
YCR103C,,5554,EntrezGI:1907241
YCR103C,,4,EntrezGI:1907241
YCR104W,PAU3,8372,SwissProt:P25610
YCR104W,PAU3,5554,SwissProt:P25610
YCR104W,PAU3,4,SwissProt:P25610
YCR105W,ADH7,5625,SwissProt:P25377
YCR105W,ADH7,8106,SwissProt:P25377
YCR105W,ADH7,8106,SwissProt:P25377
YCR105W,ADH7,6066,SwissProt:P25377
YCR106W,RDS1,8372,SwissProt:P25611
YCR106W,RDS1,3700,SwissProt:P25611
YCR106W,RDS1,3700,SwissProt:P25611
YCR106W,RDS1,9410,SwissProt:P25611
YCR107W,AAD3,8372,SwissProt:P25612
YCR107W,AAD3,18456,SwissProt:P25612
YCR107W,AAD3,6081,SwissProt:P25612
YCR108C,,8372,
YCR108C,,5554,
YCR108C,,4,
YDL001W,RMD1,8372,SwissProt:Q03441
YDL001W,RMD1,5554,SwissProt:Q03441
YDL001W,RMD1,4,SwissProt:Q03441
YDL002C,NHP10,8372,SwissProt:Q03435
YDL002C,NHP10,5554,SwissProt:Q03435
YDL002C,NHP10,4,SwissProt:Q03435
YDL003W,MCD1,798,SwissProt:Q12158
YDL003W,MCD1,5554,SwissProt:Q12158
YDL003W,MCD1,7076,SwissProt:Q12158
YDL003W,MCD1,7064,SwissProt:Q12158
YDL003W,MCD1,7064,SwissProt:Q12158
YDL004W,ATP16,5756,SwissProt:Q12165
YDL004W,ATP16,5756,SwissProt:Q12165
YDL004W,ATP16,5756,SwissProt:Q12165
YDL004W,ATP16,46933,SwissProt:Q12165
YDL004W,ATP16,46933,SwissProt:Q12165
YDL004W,ATP16,46933,SwissProt:Q12165
YDL004W,ATP16,15986,SwissProt:Q12165
YDL004W,ATP16,15986,SwissProt:Q12165
YDL004W,ATP16,15986,SwissProt:Q12165
YDL005C,MED2,119,SwissProt:Q12124
YDL005C,MED2,16455,SwissProt:Q12124
YDL005C,MED2,6366,SwissProt:Q12124
YDL006W,PTC1,5737,SwissProt:P35182
YDL006W,PTC1,5634,SwissProt:P35182
YDL006W,PTC1,15071,SwissProt:P35182
YDL006W,PTC1,1,SwissProt:P35182
YDL006W,PTC1,6470,SwissProt:P35182
YDL006W,PTC1,6970,SwissProt:P35182
YDL006W,PTC1,6388,SwissProt:P35182
YDL007W,RPT2,5838,SwissProt:P40327
YDL007W,RPT2,5838,SwissProt:P40327
YDL007W,RPT2,16887,SwissProt:P40327
YDL007W,RPT2,4175,SwissProt:P40327
YDL007W,RPT2,4175,SwissProt:P40327
YDL007W,RPT2,6511,SwissProt:P40327
YDL007W,RPT2,6511,SwissProt:P40327
YDL008W,APC11,5680,SwissProt:Q12157
YDL008W,APC11,5515,SwissProt:Q12157
YDL008W,APC11,4842,SwissProt:Q12157
YDL008W,APC11,4842,SwissProt:Q12157
YDL008W,APC11,8054,SwissProt:Q12157
YDL008W,APC11,70,SwissProt:Q12157
YDL008W,APC11,7091,SwissProt:Q12157
YDL008W,APC11,22,SwissProt:Q12157
YDL008W,APC11,6511,SwissProt:Q12157
YDL009C,,8372,SwissProt:Q12210
YDL009C,,5554,SwissProt:Q12210
YDL009C,,4,SwissProt:Q12210
YDL010W,,8372,SwissProt:Q12438
YDL010W,,5554,SwissProt:Q12438
YDL010W,,4,SwissProt:Q12438
YDL011C,,8372,SwissProt:Q12023
YDL011C,,5554,SwissProt:Q12023
YDL011C,,4,SwissProt:Q12023
YDL012C,,8372,SwissProt:Q12489
YDL012C,,5554,SwissProt:Q12489
YDL012C,,4,SwissProt:Q12489
YDL013W,HEX3,5634,SwissProt:P32828
YDL013W,HEX3,3677,SwissProt:P32828
YDL013W,HEX3,6310,SwissProt:P32828
YDL013W,HEX3,6310,SwissProt:P32828
YDL013W,HEX3,6974,SwissProt:P32828
YDL013W,HEX3,7151,SwissProt:P32828
YDL014W,NOP1,5730,SwissProt:P15646
YDL014W,NOP1,30532,SwissProt:P15646
YDL014W,NOP1,5732,SwissProt:P15646
YDL014W,NOP1,8168,SwissProt:P15646
YDL014W,NOP1,8168,SwissProt:P15646
YDL014W,NOP1,8168,SwissProt:P15646
YDL014W,NOP1,6365,SwissProt:P15646
YDL014W,NOP1,1510,SwissProt:P15646
YDL014W,NOP1,1510,SwissProt:P15646
YDL014W,NOP1,1510,SwissProt:P15646
YDL014W,NOP1,30490,SwissProt:P15646
YDL014W,NOP1,154,SwissProt:P15646
YDL014W,NOP1,27,SwissProt:P15646
YDL015C,TSC13,5789,SwissProt:Q99190
YDL015C,TSC13,5789,SwissProt:Q99190
YDL015C,TSC13,5789,SwissProt:Q99190
YDL015C,TSC13,16491,SwissProt:Q99190
YDL015C,TSC13,16491,SwissProt:Q99190
YDL015C,TSC13,38,SwissProt:Q99190
YDL015C,TSC13,38,SwissProt:Q99190
YDL015C,TSC13,38,SwissProt:Q99190
YDL016C,,8372,SwissProt:Q12115
YDL016C,,5554,SwissProt:Q12115
YDL016C,,4,SwissProt:Q12115
YDL017W,CDC7,5654,SwissProt:P06243
YDL017W,CDC7,4674,SwissProt:P06243
YDL017W,CDC7,6270,SwissProt:P06243
YDL017W,CDC7,6468,SwissProt:P06243
YDL017W,CDC7,6275,SwissProt:P06243
YDL018C,ERP3,16021,SwissProt:Q12403
YDL018C,ERP3,5554,SwissProt:Q12403
YDL018C,ERP3,45045,SwissProt:Q12403
YDL019C,OSH2,5935,SwissProt:Q12451
YDL019C,OSH2,5886,SwissProt:Q12451
YDL019C,OSH2,8142,SwissProt:Q12451
YDL019C,OSH2,6694,SwissProt:Q12451
YDL019C,OSH2,6694,SwissProt:Q12451
YDL020C,RPN4,5838,SwissProt:Q03465
YDL020C,RPN4,5838,SwissProt:Q03465
YDL020C,RPN4,4175,SwissProt:Q03465
YDL020C,RPN4,4175,SwissProt:Q03465
YDL020C,RPN4,6511,SwissProt:Q03465
YDL020C,RPN4,6511,SwissProt:Q03465
YDL021W,GPM2,5737,SwissProt:Q12008
YDL021W,GPM2,5829,SwissProt:Q12008
YDL021W,GPM2,4619,SwissProt:Q12008
YDL021W,GPM2,4619,SwissProt:Q12008
YDL021W,GPM2,6094,SwissProt:Q12008
YDL021W,GPM2,6096,SwissProt:Q12008
YDL022C-A,,8372,
YDL022C-A,,5554,
YDL022C-A,,4,
YDL022W,GPD1,5737,SwissProt:Q00055
YDL022W,GPD1,4367,SwissProt:Q00055
YDL022W,GPD1,6973,SwissProt:Q00055
YDL023C,,8372,SwissProt:Q12264
YDL023C,,5554,SwissProt:Q12264
YDL023C,,4,SwissProt:Q12264
YDL024C,DIA3,8372,SwissProt:P52290
YDL024C,DIA3,3993,SwissProt:P52290
YDL024C,DIA3,7125,SwissProt:P52290
YDL024C,DIA3,7124,SwissProt:P52290
YDL025C,,8372,SwissProt:Q12100
YDL025C,,4672,SwissProt:Q12100
YDL025C,,4,SwissProt:Q12100
YDL025W-A,,8372,
YDL025W-A,,5554,
YDL025W-A,,4,
YDL026W,,8372,SwissProt:Q12147
YDL026W,,5554,SwissProt:Q12147
YDL026W,,4,SwissProt:Q12147
YDL027C,,8372,SwissProt:Q07349
YDL027C,,5554,SwissProt:Q07349
YDL027C,,4,SwissProt:Q07349
YDL028C,MPS1,778,SwissProt:P54199
YDL028C,MPS1,5816,SwissProt:P54199
YDL028C,MPS1,4712,SwissProt:P54199
YDL028C,MPS1,7094,SwissProt:P54199
YDL028C,MPS1,7103,SwissProt:P54199
YDL029W,ARP2,5885,SwissProt:P32381
YDL029W,ARP2,5739,SwissProt:P32381
YDL029W,ARP2,3779,SwissProt:P32381
YDL029W,ARP2,5200,SwissProt:P32381
YDL029W,ARP2,7015,SwissProt:P32381
YDL030W,PRP9,5686,SwissProt:P19736
YDL030W,PRP9,3723,SwissProt:P19736
YDL030W,PRP9,398,SwissProt:P19736
YDL031W,DBP10,5730,SwissProt:Q12389
YDL031W,DBP10,4004,SwissProt:Q12389
YDL031W,DBP10,6365,SwissProt:Q12389
YDL031W,DBP10,27,SwissProt:Q12389
YDL032W,,8372,SwissProt:Q12281
YDL032W,,5554,SwissProt:Q12281
YDL032W,,4,SwissProt:Q12281
YDL033C,,8372,SwissProt:Q12093
YDL033C,,4808,SwissProt:Q12093
YDL033C,,4,SwissProt:Q12093
YDL034W,,8372,SwissProt:Q12448
YDL034W,,5554,SwissProt:Q12448
YDL034W,,4,SwissProt:Q12448
YDL035C,GPR1,5886,SwissProt:Q12361
YDL035C,GPR1,5886,SwissProt:Q12361
YDL035C,GPR1,4930,SwissProt:Q12361
YDL035C,GPR1,4930,SwissProt:Q12361
YDL035C,GPR1,4930,SwissProt:Q12361
YDL035C,GPR1,7186,SwissProt:Q12361
YDL035C,GPR1,7186,SwissProt:Q12361
YDL035C,GPR1,7124,SwissProt:Q12361
YDL036C,,8372,SwissProt:Q12069
YDL036C,,5554,SwissProt:Q12069
YDL036C,,4,SwissProt:Q12069
YDL037C,BSC1,8372,SwissProt:Q12140
YDL037C,BSC1,5554,SwissProt:Q12140
YDL037C,BSC1,4,SwissProt:Q12140
YDL038C,,8372,SwissProt:Q99175
YDL038C,,5554,SwissProt:Q99175
